"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 12:00","2017","05","01","12:00","‡","10.1","","6.8","","80","","20","","14","","24.1","","102.33","","","","","","Rain"
"2017-05-01 13:00","2017","05","01","13:00","‡","10.6","","5.6","","71","","22","","4","","24.1","","102.25","","","","","","Mostly Cloudy"
"2017-05-01 14:00","2017","05","01","14:00","‡","9.9","","4.7","","70","","23","","10","","24.1","","102.21","","","","","","Rain Showers"
"2017-05-01 15:00","2017","05","01","15:00","‡","10.1","","5.9","","75","","17","","4","","32.2","","102.16","","","","","","NA"
"2017-05-01 16:00","2017","05","01","16:00","‡","10.2","","6.0","","75","","23","","10","","32.2","","102.15","","","","","","Mostly Cloudy"
"2017-05-01 17:00","2017","05","01","17:00","‡","10.6","","6.6","","76","","35","","9","","32.2","","102.15","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","‡","11.2","","6.2","","71","","3","","4","","32.2","","102.17","","","","","","NA"
"2017-05-01 19:00","2017","05","01","19:00","‡","9.1","","6.2","","82","","30","","11","","32.2","","102.16","","","","","","Mostly Cloudy"
"2017-05-01 20:00","2017","05","01","20:00","‡","8.2","","5.5","","83","","26","","8","","32.2","","102.21","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00","‡","8.2","","5.3","","82","","11","","5","","32.2","","102.19","","","","","","NA"
"2017-05-01 22:00","2017","05","01","22:00","‡","7.7","","5.2","","84","","11","","10","","32.2","","102.14","","","","","","Mostly Cloudy"
"2017-05-01 23:00","2017","05","01","23:00","‡","7.3","","5.1","","86","","7","","8","","32.2","","102.17","","","","","","NA"
"2017-05-02 00:00","2017","05","02","00:00","‡","6.9","","5.5","","91","","8","","7","","32.2","","102.20","","","","","","NA"
"2017-05-02 01:00","2017","05","02","01:00","‡","6.6","","4.9","","89","","5","","12","","32.2","","102.21","","","","","","Mainly Clear"
"2017-05-02 02:00","2017","05","02","02:00","‡","6.3","","4.3","","87","","5","","11","","32.2","","102.23","","","","","","NA"
"2017-05-02 03:00","2017","05","02","03:00","‡","6.3","","4.0","","85","","6","","10","","32.2","","102.27","","","","","","NA"
"2017-05-02 04:00","2017","05","02","04:00","‡","4.5","","3.6","","94","","10","","14","","32.2","","102.26","","","","","","Mainly Clear"
"2017-05-02 05:00","2017","05","02","05:00","‡","4.1","","3.4","","95","","10","","10","","32.2","","102.26","","","","","","NA"
"2017-05-02 06:00","2017","05","02","06:00","‡","7.1","","4.9","","86","","8","","8","","48.3","","102.28","","","","","","NA"
"2017-05-02 07:00","2017","05","02","07:00","‡","9.1","","4.9","","75","","8","","9","","48.3","","102.31","","","","","","Mainly Clear"
"2017-05-02 08:00","2017","05","02","08:00","‡","10.7","","4.9","","67","","13","","6","","48.3","","102.33","","","","","","NA"
"2017-05-02 09:00","2017","05","02","09:00","‡","11.1","","6.1","","71","","25","","9","","48.3","","102.32","","","","","","NA"
"2017-05-02 10:00","2017","05","02","10:00","‡","11.6","","7.4","","75","","27","","10","","48.3","","102.30","","","","","","Mostly Cloudy"
"2017-05-02 11:00","2017","05","02","11:00","‡","13.1","","6.0","","62","","26","","5","","48.3","","102.26","","","","","","NA"
"2017-05-02 12:00","2017","05","02","12:00","‡","11.8","","7.0","","72","","23","","15","","48.3","","102.26","","","","","","NA"
"2017-05-02 13:00","2017","05","02","13:00","‡","12.3","","8.2","","76","","25","","12","","48.3","","102.25","","","","","","Cloudy"
"2017-05-02 14:00","2017","05","02","14:00","‡","13.8","","7.8","","67","","32","","5","","48.3","","102.19","","","","","","NA"
"2017-05-02 15:00","2017","05","02","15:00","‡","13.1","","6.7","","65","","25","","11","","48.3","","102.19","","","","","","NA"
"2017-05-02 16:00","2017","05","02","16:00","‡","13.4","","6.8","","64","","30","","5","","48.3","","102.16","","","","","","Cloudy"
"2017-05-02 17:00","2017","05","02","17:00","‡","13.2","","8.1","","71","","30","","5","","48.3","","102.12","","","","","","NA"
"2017-05-02 18:00","2017","05","02","18:00","‡","13.3","","8.2","","71","","29","","4","","48.3","","102.07","","","","","","NA"
"2017-05-02 19:00","2017","05","02","19:00","‡","12.4","","8.9","","79","","29","","7","","32.2","","102.06","","","","","","Cloudy"
"2017-05-02 20:00","2017","05","02","20:00","‡","11.9","","8.0","","77","","26","","5","","24.1","","102.07","","","","","","Rain"
"2017-05-02 21:00","2017","05","02","21:00","‡","12.6","","8.3","","75","","36","","3","","24.1","","102.08","","","","","","NA"
"2017-05-02 22:00","2017","05","02","22:00","‡","13.0","","10.4","","84","","8","","14","","16.1","","102.07","","","","","","Rain"
"2017-05-02 23:00","2017","05","02","23:00","‡","12.1","","10.9","","92","","8","","19","","12.9","","102.05","","","","","","Rain"
"2017-05-03 00:00","2017","05","03","00:00","‡","11.8","","11.0","","95","","7","","17","","12.9","","102.02","","","","","","Rain"
"2017-05-03 01:00","2017","05","03","01:00","‡","11.9","","11.4","","97","","8","","9","","8.1","","102.01","","","","","","Moderate Rain,Fog"
"2017-05-03 02:00","2017","05","03","02:00","‡","11.9","","11.4","","97","","8","","12","","8.1","","102.02","","","","","","Moderate Rain,Fog"
"2017-05-03 03:00","2017","05","03","03:00","‡","11.9","","11.4","","97","","10","","10","","8.1","","102.05","","","","","","Rain,Fog"
"2017-05-03 04:00","2017","05","03","04:00","‡","11.7","","11.2","","97","","8","","15","","8.1","","102.03","","","","","","Moderate Rain,Fog"
"2017-05-03 05:00","2017","05","03","05:00","‡","11.6","","11.1","","97","","9","","17","","11.3","","102.04","","","","","","Rain"
"2017-05-03 06:00","2017","05","03","06:00","‡","11.7","","11.2","","97","","9","","17","","8.1","","102.07","","","","","","Rain,Fog"
"2017-05-03 07:00","2017","05","03","07:00","‡","11.7","","11.1","","96","","9","","21","","16.1","","102.10","","","","","","Rain"
"2017-05-03 08:00","2017","05","03","08:00","‡","12.0","","11.4","","96","","9","","17","","19.3","","102.13","","","","","","Rain"
"2017-05-03 09:00","2017","05","03","09:00","‡","12.4","","11.8","","96","","9","","17","","16.1","","102.16","","","","","","Rain"
"2017-05-03 10:00","2017","05","03","10:00","‡","12.7","","11.9","","95","","9","","17","","19.3","","102.18","","","","","","Rain"
"2017-05-03 11:00","2017","05","03","11:00","‡","13.1","","12.3","","95","","9","","17","","19.3","","102.17","","","","","","Rain"
"2017-05-03 12:00","2017","05","03","12:00","‡","13.3","","12.5","","95","","9","","13","","9.7","","102.18","","","","","","Rain,Fog"
"2017-05-03 13:00","2017","05","03","13:00","‡","13.8","","13.2","","96","","8","","13","","9.7","","102.16","","","","","","Rain,Fog"
"2017-05-03 14:00","2017","05","03","14:00","‡","14.4","","13.3","","93","","7","","13","","19.3","","102.14","","","","","","Rain"
"2017-05-03 15:00","2017","05","03","15:00","‡","14.8","","13.7","","93","","8","","12","","16.1","","102.08","","","","","","Rain"
"2017-05-03 16:00","2017","05","03","16:00","‡","14.7","","13.9","","95","","8","","11","","16.1","","102.02","","","","","","Rain"
"2017-05-03 17:00","2017","05","03","17:00","‡","15.2","","13.9","","92","","6","","10","","32.2","","101.96","","","","","","Rain Showers"
"2017-05-03 18:00","2017","05","03","18:00","‡","15.3","","13.9","","91","","8","","10","","24.1","","101.88","","","","","","NA"
"2017-05-03 19:00","2017","05","03","19:00","‡","14.8","","14.0","","95","","14","","8","","24.1","","101.81","","","","","","Cloudy"
"2017-05-03 20:00","2017","05","03","20:00","‡","13.2","","12.7","","97","","30","","7","","24.1","","101.81","","","","","","NA"
"2017-05-03 21:00","2017","05","03","21:00","‡","13.1","","12.6","","97","","23","","5","","24.1","","101.77","","","","","","NA"
"2017-05-03 22:00","2017","05","03","22:00","‡","12.5","","12.2","","98","","13","","7","","24.1","","101.72","","","","","","Mainly Clear"
"2017-05-03 23:00","2017","05","03","23:00","‡","10.3","","10.0","","98","","30","","4","","24.1","","101.70","","","","","","NA"
"2017-05-04 00:00","2017","05","04","00:00","‡","10.3","","10.2","","99","","27","","3","","24.1","","101.67","","","","","","NA"
"2017-05-04 01:00","2017","05","04","01:00","‡","9.6","","9.5","","99","","11","","7","","24.1","","101.60","","","","","","Mostly Cloudy"
"2017-05-04 02:00","2017","05","04","02:00","‡","9.9","","9.8","","99","","32","","3","","24.1","","101.58","","","","","","NA"
"2017-05-04 03:00","2017","05","04","03:00","‡","10.2","","10.1","","99","","32","","8","","24.1","","101.52","","","","","","NA"
"2017-05-04 04:00","2017","05","04","04:00","‡","9.5","","9.4","","99","","32","","13","","32.2","","101.50","","","","","","Mostly Cloudy"
"2017-05-04 05:00","2017","05","04","05:00","‡","10.7","","10.3","","97","","30","","14","","32.2","","101.46","","","","","","NA"
"2017-05-04 06:00","2017","05","04","06:00","‡","12.7","","11.0","","89","","9","","4","","48.3","","101.43","","","","","","NA"
"2017-05-04 07:00","2017","05","04","07:00","‡","13.8","","12.2","","90","","9","","6","","48.3","","101.43","","","","","","Mainly Clear"
"2017-05-04 08:00","2017","05","04","08:00","‡","15.4","","12.7","","84","","8","","9","","48.3","","101.41","","","","","","NA"
"2017-05-04 09:00","2017","05","04","09:00","‡","16.1","","13.4","","84","","29","","18","","48.3","","101.38","","","","","","NA"
"2017-05-04 10:00","2017","05","04","10:00","‡","16.3","","13.1","","81","","29","","17","","48.3","","101.33","","","","","","Mainly Clear"
"2017-05-04 11:00","2017","05","04","11:00","‡","16.6","","13.7","","83","","29","","13","","48.3","","101.31","","","","","","NA"
"2017-05-04 12:00","2017","05","04","12:00","‡","18.5","","13.4","","72","","29","","10","","48.3","","101.23","","","","","","NA"
"2017-05-04 13:00","2017","05","04","13:00","‡","18.3","","14.3","","77","","28","","10","","48.3","","101.12","","","","","","Mainly Clear"
"2017-05-04 14:00","2017","05","04","14:00","‡","18.9","","14.2","","74","","28","","13","","48.3","","101.03","","","","","","NA"
"2017-05-04 15:00","2017","05","04","15:00","‡","18.1","","13.3","","73","","27","","16","","48.3","","100.90","","","","","","NA"
"2017-05-04 16:00","2017","05","04","16:00","‡","19.0","","14.9","","77","","27","","13","","48.3","","100.83","","","","","","Mostly Cloudy"
"2017-05-04 17:00","2017","05","04","17:00","‡","17.4","","14.2","","81","","30","","7","","48.3","","100.72","","","","","","NA"
"2017-05-04 18:00","2017","05","04","18:00","‡","17.0","","14.3","","84","","29","","8","","32.2","","100.63","","","","","","NA"
"2017-05-04 19:00","2017","05","04","19:00","‡","17.6","","14.7","","83","","10","","13","","32.2","","100.73","","","","","","Rain"
"2017-05-04 20:00","2017","05","04","20:00","‡","17.4","","14.7","","84","","8","","14","","32.2","","100.63","","","","","","NA"
"2017-05-04 21:00","2017","05","04","21:00","‡","14.2","","13.4","","95","","20","","11","","32.2","","100.66","","","","","","NA"
"2017-05-04 22:00","2017","05","04","22:00","‡","15.6","","14.2","","91","","8","","7","","32.2","","100.62","","","","","","Cloudy"
"2017-05-04 23:00","2017","05","04","23:00","‡","16.3","","14.7","","90","","7","","11","","32.2","","100.54","","","","","","NA"
"2017-05-05 00:00","2017","05","05","00:00","‡","16.1","","14.7","","91","","10","","10","","32.2","","100.46","","","","","","NA"
"2017-05-05 01:00","2017","05","05","01:00","‡","15.8","","14.2","","90","","11","","10","","32.2","","100.43","","","","","","Cloudy"
"2017-05-05 02:00","2017","05","05","02:00","‡","16.1","","14.5","","90","","9","","13","","32.2","","100.40","","","","","","NA"
"2017-05-05 03:00","2017","05","05","03:00","‡","15.1","","14.3","","95","","16","","14","","24.1","","100.40","","","","","","NA"
"2017-05-05 04:00","2017","05","05","04:00","‡","14.2","","13.4","","95","","11","","21","","24.1","","100.34","","","","","","Cloudy"
"2017-05-05 05:00","2017","05","05","05:00","‡","12.5","","11.4","","93","","14","","20","","24.1","","100.44","","","","","","NA"
"2017-05-05 06:00","2017","05","05","06:00","‡","14.0","","8.9","","71","","18","","23","","32.2","","100.51","","","","","","NA"
"2017-05-05 07:00","2017","05","05","07:00","‡","13.4","","10.8","","84","","13","","25","","32.2","","100.64","","","","","","Cloudy"
"2017-05-05 08:00","2017","05","05","08:00","‡","12.4","","11.0","","91","","12","","24","","24.1","","100.78","","","","","","Rain Showers"
"2017-05-05 09:00","2017","05","05","09:00","‡","12.8","","11.4","","91","","12","","27","","24.1","","100.83","","","","","","NA"
"2017-05-05 10:00","2017","05","05","10:00","‡","13.5","","11.2","","86","","13","","23","","24.1","","100.88","","","","","","Cloudy"
"2017-05-05 11:00","2017","05","05","11:00","‡","14.0","","11.0","","82","","13","","17","","24.1","","100.97","","","","","","NA"
"2017-05-05 12:00","2017","05","05","12:00","‡","14.6","","9.5","","71","","18","","9","","32.2","","101.01","","","","","","NA"
"2017-05-05 13:00","2017","05","05","13:00","‡","15.5","","5.2","","50","","19","","16","","32.2","","101.02","","","","","","Mostly Cloudy"
"2017-05-05 14:00","2017","05","05","14:00","‡","14.2","","8.4","","68","","13","","22","","32.2","","101.11","","","","","","NA"
"2017-05-05 15:00","2017","05","05","15:00","‡","13.6","","8.9","","73","","13","","22","","32.2","","101.18","","","","","","NA"
"2017-05-05 16:00","2017","05","05","16:00","‡","14.3","","9.2","","71","","10","","16","","32.2","","101.21","","","","","","Mostly Cloudy"
"2017-05-05 17:00","2017","05","05","17:00","‡","13.2","","7.9","","70","","21","","14","","32.2","","101.28","","","","","","NA"
"2017-05-05 18:00","2017","05","05","18:00","‡","12.7","","6.1","","64","","23","","22","","32.2","","101.34","","","","","","NA"
"2017-05-05 19:00","2017","05","05","19:00","‡","11.4","","5.3","","66","","25","","16","","32.2","","101.39","","","","","","Mostly Cloudy"
"2017-05-05 20:00","2017","05","05","20:00","‡","10.0","","5.0","","71","","25","","12","","32.2","","101.44","","","","","","NA"
"2017-05-05 21:00","2017","05","05","21:00","‡","10.0","","3.3","","63","","25","","26","","32.2","","101.51","","","","","","NA"
"2017-05-05 22:00","2017","05","05","22:00","‡","10.0","","3.5","","64","","25","","23","","32.2","","101.56","","","","","","Mostly Cloudy"
"2017-05-05 23:00","2017","05","05","23:00","‡","9.0","","3.9","","70","","25","","21","","32.2","","101.60","","","","","","NA"
"2017-05-06 00:00","2017","05","06","00:00","‡","8.9","","3.6","","69","","25","","19","","32.2","","101.67","","","","","","NA"
"2017-05-06 01:00","2017","05","06","01:00","‡","9.0","","5.8","","80","","27","","26","","24.1","","101.71","","","","","","Mostly Cloudy"
"2017-05-06 02:00","2017","05","06","02:00","‡","9.0","","4.8","","75","","27","","25","","24.1","","101.73","","","","","","NA"
"2017-05-06 03:00","2017","05","06","03:00","‡","9.1","","6.4","","83","","29","","18","","24.1","","101.76","","","","","","NA"
"2017-05-06 04:00","2017","05","06","04:00","‡","8.6","","4.6","","76","","26","","22","","32.2","","101.80","","","","","","Mostly Cloudy"
"2017-05-06 05:00","2017","05","06","05:00","‡","8.8","","4.8","","76","","27","","21","","48.3","","101.85","","","","","","NA"
"2017-05-06 06:00","2017","05","06","06:00","‡","8.9","","5.1","","77","","28","","21","","48.3","","101.88","","","","","","NA"
"2017-05-06 07:00","2017","05","06","07:00","‡","9.8","","5.8","","76","","29","","19","","48.3","","101.91","","","","","","Mostly Cloudy"
"2017-05-06 08:00","2017","05","06","08:00","‡","10.8","","5.4","","69","","30","","23","","48.3","","101.93","","","","","","NA"
"2017-05-06 09:00","2017","05","06","09:00","‡","11.6","","6.2","","69","","27","","20","","48.3","","101.96","","","","","","NA"
"2017-05-06 10:00","2017","05","06","10:00","‡","12.0","","5.2","","63","","28","","17","","48.3","","101.98","","","","","","Mainly Clear"
"2017-05-06 11:00","2017","05","06","11:00","‡","11.8","","5.5","","65","","25","","17","","48.3","","102.01","","","","","","NA"
"2017-05-06 12:00","2017","05","06","12:00","‡","12.4","","5.4","","62","","25","","14","","48.3","","102.01","","","","","","NA"
"2017-05-06 13:00","2017","05","06","13:00","‡","12.6","","3.6","","54","","24","","16","","48.3","","102.01","","","","","","Mainly Clear"
"2017-05-06 14:00","2017","05","06","14:00","‡","12.6","","5.1","","60","","24","","13","","48.3","","102.00","","","","","","NA"
"2017-05-06 15:00","2017","05","06","15:00","‡","12.7","","5.9","","63","","25","","13","","48.3","","101.98","","","","","","NA"
"2017-05-06 16:00","2017","05","06","16:00","‡","12.9","","4.9","","58","","23","","18","","48.3","","101.97","","","","","","Mainly Clear"
"2017-05-06 17:00","2017","05","06","17:00","‡","12.9","","4.7","","57","","24","","13","","48.3","","101.95","","","","","","NA"
"2017-05-06 18:00","2017","05","06","18:00","‡","11.9","","5.4","","64","","24","","16","","48.3","","101.93","","","","","","NA"
"2017-05-06 19:00","2017","05","06","19:00","‡","10.8","","5.6","","70","","25","","10","","48.3","","101.95","","","","","","Clear"
"2017-05-06 20:00","2017","05","06","20:00","‡","10.2","","6.2","","76","","26","","14","","48.3","","102.01","","","","","","NA"
"2017-05-06 21:00","2017","05","06","21:00","‡","10.3","","7.0","","80","","29","","25","","48.3","","102.07","","","","","","NA"
"2017-05-06 22:00","2017","05","06","22:00","‡","10.1","","4.5","","68","","29","","29","","48.3","","102.10","","","","","","Clear"
"2017-05-06 23:00","2017","05","06","23:00","‡","9.5","","6.2","","80","","30","","21","","48.3","","102.11","","","","","","NA"
"2017-05-07 00:00","2017","05","07","00:00","‡","9.3","","6.6","","83","","31","","20","","48.3","","102.16","","","","","","NA"
"2017-05-07 01:00","2017","05","07","01:00","‡","8.8","","5.7","","81","","32","","17","","32.2","","102.19","","","","","","Mainly Clear"
"2017-05-07 02:00","2017","05","07","02:00","‡","6.4","","3.7","","83","","10","","7","","32.2","","102.21","","","","","","NA"
"2017-05-07 03:00","2017","05","07","03:00","‡","6.3","","3.6","","83","","8","","11","","32.2","","102.25","","","","","","NA"
"2017-05-07 04:00","2017","05","07","04:00","‡","6.2","","3.4","","82","","5","","4","","32.2","","102.29","","","","","","Clear"
"2017-05-07 05:00","2017","05","07","05:00","‡","5.8","","3.5","","85","","8","","7","","48.3","","102.34","","","","","","NA"
"2017-05-07 06:00","2017","05","07","06:00","‡","6.3","","3.6","","83","","12","","5","","48.3","","102.40","","","","","","NA"
"2017-05-07 07:00","2017","05","07","07:00","‡","9.5","","4.5","","71","","2","","7","","48.3","","102.42","","","","","","Mainly Clear"
"2017-05-07 08:00","2017","05","07","08:00","‡","10.2","","6.2","","76","","28","","11","","48.3","","102.44","","","","","","NA"
"2017-05-07 09:00","2017","05","07","09:00","‡","10.4","","6.4","","76","","28","","16","","48.3","","102.45","","","","","","NA"
"2017-05-07 10:00","2017","05","07","10:00","‡","11.3","","6.3","","71","","26","","15","","48.3","","102.44","","","","","","Mainly Clear"
"2017-05-07 11:00","2017","05","07","11:00","‡","11.2","","7.0","","75","","23","","13","","48.3","","102.40","","","","","","NA"
"2017-05-07 12:00","2017","05","07","12:00","‡","11.2","","6.2","","71","","24","","13","","48.3","","102.37","","","","","","NA"
"2017-05-07 13:00","2017","05","07","13:00","‡","12.1","","6.0","","66","","25","","13","","48.3","","102.35","","","","","","Mainly Clear"
"2017-05-07 14:00","2017","05","07","14:00","‡","12.9","","6.8","","66","","23","","13","","48.3","","102.30","","","","","","NA"
"2017-05-07 15:00","2017","05","07","15:00","‡","12.7","","4.0","","55","","21","","12","","48.3","","102.28","","","","","","NA"
"2017-05-07 16:00","2017","05","07","16:00","‡","12.8","","5.3","","60","","23","","10","","48.3","","102.23","","","","","","Mostly Cloudy"
"2017-05-07 17:00","2017","05","07","17:00","‡","12.8","","6.4","","65","","23","","12","","48.3","","102.23","","","","","","NA"
"2017-05-07 18:00","2017","05","07","18:00","‡","12.7","","7.4","","70","","20","","12","","48.3","","102.20","","","","","","NA"
"2017-05-07 19:00","2017","05","07","19:00","‡","11.8","","6.3","","69","","18","","6","","48.3","","102.20","","","","","","Mostly Cloudy"
"2017-05-07 20:00","2017","05","07","20:00","‡","11.3","","5.2","","66","","13","","6","","48.3","","102.21","","","","","","NA"
"2017-05-07 21:00","2017","05","07","21:00","‡","10.8","","5.4","","69","","11","","8","","48.3","","102.23","","","","","","NA"
"2017-05-07 22:00","2017","05","07","22:00","‡","10.4","","4.8","","68","","6","","10","","48.3","","102.24","","","","","","Mainly Clear"
"2017-05-07 23:00","2017","05","07","23:00","‡","9.8","","4.0","","67","","6","","11","","48.3","","102.24","","","","","","NA"
"2017-05-08 00:00","2017","05","08","00:00","‡","9.5","","3.5","","66","","6","","13","","48.3","","102.24","","","","","","NA"
"2017-05-08 01:00","2017","05","08","01:00","‡","9.3","","4.1","","70","","8","","13","","48.3","","102.23","","","","","","Cloudy"
"2017-05-08 02:00","2017","05","08","02:00","‡","9.4","","4.2","","70","","8","","16","","32.2","","102.22","","","","","","NA"
"2017-05-08 03:00","2017","05","08","03:00","‡","9.8","","4.6","","70","","8","","12","","32.2","","102.24","","","","","","NA"
"2017-05-08 04:00","2017","05","08","04:00","‡","9.6","","4.8","","72","","9","","13","","32.2","","102.24","","","","","","Cloudy"
"2017-05-08 05:00","2017","05","08","05:00","‡","9.9","","4.5","","69","","7","","10","","32.2","","102.25","","","","","","NA"
"2017-05-08 06:00","2017","05","08","06:00","‡","9.5","","5.5","","76","","10","","6","","48.3","","102.27","","","","","","NA"
"2017-05-08 07:00","2017","05","08","07:00","‡","10.4","","5.4","","71","","8","","8","","48.3","","102.31","","","","","","Cloudy"
"2017-05-08 08:00","2017","05","08","08:00","‡","10.8","","5.6","","70","","13","","8","","48.3","","102.30","","","","","","NA"
"2017-05-08 09:00","2017","05","08","09:00","‡","12.0","","5.9","","66","","9","","8","","48.3","","102.27","","","","","","NA"
"2017-05-08 10:00","2017","05","08","10:00","‡","12.8","","6.4","","65","","24","","4","","48.3","","102.28","","","","","","Cloudy"
"2017-05-08 11:00","2017","05","08","11:00","‡","12.6","","7.5","","71","","27","","15","","48.3","","102.26","","","","","","NA"
"2017-05-08 12:00","2017","05","08","12:00","‡","12.5","","7.8","","73","","25","","14","","48.3","","102.26","","","","","","NA"
"2017-05-08 13:00","2017","05","08","13:00","‡","12.4","","7.7","","73","","25","","11","","48.3","","102.22","","","","","","Cloudy"
"2017-05-08 14:00","2017","05","08","14:00","‡","13.5","","8.4","","71","","26","","9","","48.3","","102.16","","","","","","NA"
"2017-05-08 15:00","2017","05","08","15:00","‡","14.2","","8.0","","66","","28","","13","","48.3","","102.13","","","","","","NA"
"2017-05-08 16:00","2017","05","08","16:00","‡","13.8","","7.6","","66","","30","","17","","48.3","","102.12","","","","","","Mostly Cloudy"
"2017-05-08 17:00","2017","05","08","17:00","‡","13.8","","6.7","","62","","28","","18","","48.3","","102.08","","","","","","NA"
"2017-05-08 18:00","2017","05","08","18:00","‡","13.1","","9.0","","76","","29","","21","","32.2","","102.07","","","","","","NA"
"2017-05-08 19:00","2017","05","08","19:00","‡","11.8","","9.0","","83","","28","","15","","32.2","","102.05","","","","","","Mostly Cloudy"
"2017-05-08 20:00","2017","05","08","20:00","‡","12.2","","8.9","","80","","29","","16","","32.2","","102.04","","","","","","NA"
"2017-05-08 21:00","2017","05","08","21:00","‡","11.6","","7.9","","78","","29","","21","","32.2","","102.04","","","","","","NA"
"2017-05-08 22:00","2017","05","08","22:00","‡","11.4","","8.5","","82","","30","","21","","32.2","","102.02","","","","","","Clear"
"2017-05-08 23:00","2017","05","08","23:00","‡","10.8","","8.1","","83","","31","","20","","32.2","","101.99","","","","","","NA"
"2017-05-09 00:00","2017","05","09","00:00","‡","9.7","","7.8","","88","","32","","14","","32.2","","101.96","","","","","","NA"
"2017-05-09 01:00","2017","05","09","01:00","‡","9.5","","6.2","","80","","7","","7","","32.2","","101.91","","","","","","Clear"
"2017-05-09 02:00","2017","05","09","02:00","‡","8.8","","6.1","","83","","3","","7","","32.2","","101.96","","","","","","NA"
"2017-05-09 03:00","2017","05","09","03:00","‡","7.1","","5.3","","88","","35","","5","","32.2","","101.96","","","","","","NA"
"2017-05-09 04:00","2017","05","09","04:00","‡","7.7","","5.2","","84","","10","","7","","32.2","","101.95","","","","","","Mainly Clear"
"2017-05-09 05:00","2017","05","09","05:00","‡","6.3","","4.3","","87","","34","","6","","32.2","","101.92","","","","","","NA"
"2017-05-09 06:00","2017","05","09","06:00","‡","9.4","","6.2","","80","","8","","7","","48.3","","101.91","","","","","","NA"
"2017-05-09 07:00","2017","05","09","07:00","‡","10.9","","7.2","","78","","22","","6","","48.3","","101.95","","","","","","Mainly Clear"
"2017-05-09 08:00","2017","05","09","08:00","‡","12.8","","8.5","","75","","27","","7","","48.3","","101.91","","","","","","NA"
"2017-05-09 09:00","2017","05","09","09:00","‡","12.3","","8.4","","77","","23","","14","","48.3","","101.91","","","","","","NA"
"2017-05-09 10:00","2017","05","09","10:00","‡","14.4","","9.5","","72","","27","","7","","48.3","","101.81","","","","","","Cloudy"
