"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-04-01 19:00","2017","04","01","19:00","‡","10.4","","6.6","","77","","14","","7","","24.1","","102.21","","","","","","Mostly Cloudy"
"2017-04-01 20:00","2017","04","01","20:00","‡","8.9","","7.0","","88","","13","","8","","32.2","","102.17","","","","","","NA"
"2017-04-01 21:00","2017","04","01","21:00","‡","8.4","","6.5","","88","","24","","16","","32.2","","102.16","","","","","","NA"
"2017-04-01 22:00","2017","04","01","22:00","‡","8.6","","7.1","","90","","27","","28","","32.2","","102.21","","","","","","Mostly Cloudy"
"2017-04-01 23:00","2017","04","01","23:00","‡","8.1","","5.7","","85","","28","","31","","24.1","","102.27","","","","","","NA"
"2017-04-02 00:00","2017","04","02","00:00","‡","7.9","","5.9","","87","","26","","30","","24.1","","102.34","","","","","","NA"
"2017-04-02 01:00","2017","04","02","01:00","‡","7.8","","5.3","","84","","26","","36","","32.2","","102.38","","","","","","Mainly Clear"
"2017-04-02 02:00","2017","04","02","02:00","‡","7.5","","4.8","","83","","26","","31","","32.2","","102.45","","","","","","NA"
"2017-04-02 03:00","2017","04","02","03:00","‡","7.0","","4.5","","84","","26","","26","","32.2","","102.44","","","","","","NA"
"2017-04-02 04:00","2017","04","02","04:00","‡","6.8","","4.3","","84","","27","","28","","32.2","","102.42","","","","","","Clear"
"2017-04-02 05:00","2017","04","02","05:00","‡","6.8","","3.6","","80","","27","","31","","32.2","","102.41","","","","","","NA"
"2017-04-02 06:00","2017","04","02","06:00","‡","6.3","","4.1","","86","","27","","28","","32.2","","102.40","","","","","","NA"
"2017-04-02 07:00","2017","04","02","07:00","‡","7.3","","3.9","","79","","28","","33","","32.2","","102.46","","","","","","Mainly Clear"
"2017-04-02 08:00","2017","04","02","08:00","‡","7.8","","4.2","","78","","28","","33","","32.2","","102.47","","","","","","NA"
"2017-04-02 09:00","2017","04","02","09:00","‡","8.3","","4.9","","79","","29","","38","","32.2","","102.49","","","","","","NA"
"2017-04-02 10:00","2017","04","02","10:00","‡","8.8","","5.4","","79","","28","","41","","32.2","","102.47","","","","","","Mainly Clear"
"2017-04-02 11:00","2017","04","02","11:00","‡","9.2","","5.0","","75","","28","","38","","32.2","","102.53","","","","","","NA"
"2017-04-02 12:00","2017","04","02","12:00","‡","9.8","","4.4","","69","","27","","35","","32.2","","102.51","","","","","","NA"
"2017-04-02 13:00","2017","04","02","13:00","‡","9.0","","2.4","","63","","27","","39","","48.3","","102.40","","","","","","Mainly Clear"
"2017-04-02 14:00","2017","04","02","14:00","‡","10.2","","4.2","","66","","27","","33","","48.3","","102.40","","","","","","NA"
"2017-04-02 15:00","2017","04","02","15:00","‡","10.2","","4.6","","68","","26","","30","","48.3","","102.38","","","","","","NA"
"2017-04-02 16:00","2017","04","02","16:00","‡","9.8","","4.2","","68","","27","","34","","48.3","","102.34","","","","","","Mainly Clear"
"2017-04-02 17:00","2017","04","02","17:00","‡","9.4","","3.6","","67","","27","","33","","48.3","","102.30","","","","","","NA"
"2017-04-02 18:00","2017","04","02","18:00","‡","8.8","","2.8","","66","","27","","33","","48.3","","102.26","","","","","","NA"
"2017-04-02 19:00","2017","04","02","19:00","‡","7.9","","2.6","","69","","27","","28","","48.3","","102.28","","","","","","Mainly Clear"
"2017-04-02 20:00","2017","04","02","20:00","‡","7.9","","3.0","","71","","26","","26","","48.3","","102.31","","","","","","NA"
"2017-04-02 21:00","2017","04","02","21:00","‡","7.3","","3.4","","76","","27","","16","","48.3","","102.35","","","","","","NA"
"2017-04-02 22:00","2017","04","02","22:00","‡","5.7","","2.7","","81","","33","","9","","48.3","","102.38","","","","","","Mainly Clear"
"2017-04-02 23:00","2017","04","02","23:00","‡","5.4","","2.4","","81","","8","","17","","48.3","","102.42","","","","","","NA"
"2017-04-03 00:00","2017","04","03","00:00","‡","5.2","","1.9","","79","","7","","11","","48.3","","102.46","","","","","","NA"
"2017-04-03 01:00","2017","04","03","01:00","‡","3.0","","1.4","","89","","36","","5","","48.3","","102.49","","","","","","Clear"
"2017-04-03 02:00","2017","04","03","02:00","‡","2.0","","0.7","","91","","34","","11","","48.3","","102.52","","","","","","NA"
"2017-04-03 03:00","2017","04","03","03:00","‡","3.0","","1.2","","88","","35","","4","","48.3","","102.52","","","","","","NA"
"2017-04-03 04:00","2017","04","03","04:00","‡","3.5","","1.5","","87","","13","","3","","48.3","","102.52","","","","","","Mostly Cloudy"
"2017-04-03 05:00","2017","04","03","05:00","‡","4.2","","2.6","","89","","10","","8","","48.3","","102.52","","","","","","NA"
"2017-04-03 06:00","2017","04","03","06:00","‡","4.5","","1.5","","81","","11","","10","","48.3","","102.54","","","","","","NA"
"2017-04-03 07:00","2017","04","03","07:00","‡","4.8","","2.0","","82","","9","","13","","48.3","","102.56","","","","","","Mostly Cloudy"
"2017-04-03 08:00","2017","04","03","08:00","‡","5.8","","2.3","","78","","7","","10","","48.3","","102.57","","","","","","NA"
"2017-04-03 09:00","2017","04","03","09:00","‡","6.7","","1.8","","71","","10","","7","","48.3","","102.54","","","","","","NA"
"2017-04-03 10:00","2017","04","03","10:00","‡","7.5","","2.4","","70","","36","","3","","48.3","","102.56","","","","","","Mostly Cloudy"
"2017-04-03 11:00","2017","04","03","11:00","‡","7.6","","3.1","","73","","23","","15","","48.3","","102.54","","","","","","NA"
"2017-04-03 12:00","2017","04","03","12:00","‡","8.1","","4.0","","75","","24","","11","","48.3","","102.45","","","","","","NA"
"2017-04-03 13:00","2017","04","03","13:00","‡","8.8","","5.9","","82","","24","","14","","48.3","","102.42","","","","","","Mostly Cloudy"
"2017-04-03 14:00","2017","04","03","14:00","‡","8.7","","4.2","","73","","25","","13","","48.3","","102.34","","","","","","NA"
"2017-04-03 15:00","2017","04","03","15:00","‡","9.2","","2.8","","64","","25","","10","","48.3","","102.25","","","","","","NA"
"2017-04-03 16:00","2017","04","03","16:00","‡","9.7","","3.3","","64","","25","","8","","48.3","","102.18","","","","","","Mainly Clear"
"2017-04-03 17:00","2017","04","03","17:00","‡","9.7","","1.4","","56","","25","","5","","48.3","","102.10","","","","","","NA"
"2017-04-03 18:00","2017","04","03","18:00","‡","9.5","","1.7","","58","","24","","4","","48.3","","102.03","","","","","","NA"
"2017-04-03 19:00","2017","04","03","19:00","‡","7.3","","2.4","","71","","32","","4","","48.3","","101.98","","","","","","Mostly Cloudy"
"2017-04-03 20:00","2017","04","03","20:00","‡","6.0","","2.8","","80","","34","","5","","48.3","","101.98","","","","","","NA"
"2017-04-03 21:00","2017","04","03","21:00","‡","6.7","","1.0","","67","","36","","3","","32.2","","101.97","","","","","","NA"
"2017-04-03 22:00","2017","04","03","22:00","‡","4.6","","1.5","","80","","30","","5","","32.2","","101.91","","","","","","Cloudy"
"2017-04-03 23:00","2017","04","03","23:00","‡","6.2","","0.1","","65","","1","","3","","32.2","","101.85","","","","","","NA"
"2017-04-04 00:00","2017","04","04","00:00","‡","6.2","","1.2","","70","","10","","9","","32.2","","101.85","","","","","","NA"
"2017-04-04 01:00","2017","04","04","01:00","‡","5.5","","1.8","","77","","36","","2","","32.2","","101.83","","","","","","Cloudy"
"2017-04-04 02:00","2017","04","04","02:00","‡","5.2","","1.7","","78","","2","","4","","32.2","","101.78","","","","","","NA"
"2017-04-04 03:00","2017","04","04","03:00","‡","5.9","","1.3","","72","","7","","6","","32.2","","101.74","","","","","","NA"
"2017-04-04 04:00","2017","04","04","04:00","‡","6.1","","1.1","","70","","11","","8","","32.2","","101.69","","","","","","Cloudy"
"2017-04-04 05:00","2017","04","04","05:00","‡","5.0","","2.4","","83","","33","","4","","32.2","","101.67","","","","","","NA"
"2017-04-04 06:00","2017","04","04","06:00","‡","6.3","","1.1","","69","","8","","9","","48.3","","101.61","","","","","","NA"
"2017-04-04 07:00","2017","04","04","07:00","‡","6.9","","0.1","","62","","9","","22","","48.3","","101.53","","","","","","Cloudy"
"2017-04-04 08:00","2017","04","04","08:00","‡","7.7","","0.5","","60","","9","","19","","48.3","","101.53","","","","","","NA"
"2017-04-04 09:00","2017","04","04","09:00","‡","9.0","","1.2","","58","","10","","8","","48.3","","101.50","","","","","","NA"
"2017-04-04 10:00","2017","04","04","10:00","‡","10.2","","1.1","","53","","9","","10","","48.3","","101.43","","","","","","Cloudy"
"2017-04-04 11:00","2017","04","04","11:00","‡","11.5","","0.6","","47","","10","","17","","48.3","","101.41","","","","","","NA"
"2017-04-04 12:00","2017","04","04","12:00","‡","10.1","","5.1","","71","","30","","10","","48.3","","101.34","","","","","","NA"
"2017-04-04 13:00","2017","04","04","13:00","‡","10.7","","4.4","","65","","25","","10","","48.3","","101.32","","","","","","Cloudy"
"2017-04-04 14:00","2017","04","04","14:00","‡","12.3","","1.7","","48","","15","","28","","32.2","","101.35","","","","","","Rain Showers"
"2017-04-04 15:00","2017","04","04","15:00","‡","10.9","","3.7","","61","","12","","25","","19.3","","101.35","","","","","","Rain"
"2017-04-04 16:00","2017","04","04","16:00","‡","9.4","","5.2","","75","","9","","27","","12.9","","101.31","","","","","","Rain"
"2017-04-04 17:00","2017","04","04","17:00","‡","9.0","","6.5","","84","","6","","25","","12.9","","101.24","","","","","","Rain"
"2017-04-04 18:00","2017","04","04","18:00","‡","8.8","","6.3","","84","","5","","23","","12.9","","101.20","","","","","","Rain"
"2017-04-04 19:00","2017","04","04","19:00","‡","8.8","","5.9","","82","","6","","25","","16.1","","101.16","","","","","","Rain"
"2017-04-04 20:00","2017","04","04","20:00","‡","8.8","","6.3","","84","","7","","26","","16.1","","101.14","","","","","","Rain"
"2017-04-04 21:00","2017","04","04","21:00","‡","9.1","","6.0","","81","","8","","21","","16.1","","101.17","","","","","","Rain"
"2017-04-04 22:00","2017","04","04","22:00","‡","8.6","","6.6","","87","","8","","24","","12.9","","101.14","","","","","","Rain"
"2017-04-04 23:00","2017","04","04","23:00","‡","8.2","","6.7","","90","","9","","23","","16.1","","101.07","","","","","","Rain"
"2017-04-05 00:00","2017","04","05","00:00","‡","8.8","","6.6","","86","","8","","26","","16.1","","101.02","","","","","","Rain"
"2017-04-05 01:00","2017","04","05","01:00","‡","8.8","","6.8","","87","","9","","26","","16.1","","101.05","","","","","","Rain"
"2017-04-05 02:00","2017","04","05","02:00","‡","8.9","","7.2","","89","","9","","24","","12.9","","101.07","","","","","","Rain"
"2017-04-05 03:00","2017","04","05","03:00","‡","8.8","","7.3","","90","","8","","22","","16.1","","101.03","","","","","","Rain"
"2017-04-05 04:00","2017","04","05","04:00","‡","8.7","","7.5","","92","","9","","20","","16.1","","101.07","","","","","","Rain"
"2017-04-05 05:00","2017","04","05","05:00","‡","8.4","","7.5","","94","","9","","16","","16.1","","101.10","","","","","","Rain"
"2017-04-05 06:00","2017","04","05","06:00","‡","9.2","","7.8","","91","","11","","26","","24.1","","101.13","","","","","","Rain"
"2017-04-05 07:00","2017","04","05","07:00","‡","8.9","","8.0","","94","","10","","27","","24.1","","101.11","","","","","","Rain"
"2017-04-05 08:00","2017","04","05","08:00","‡","9.0","","7.9","","93","","11","","28","","24.1","","101.16","","","","","","Rain"
"2017-04-05 09:00","2017","04","05","09:00","‡","9.4","","8.0","","91","","11","","19","","24.1","","101.23","","","","","","Rain"
"2017-04-05 10:00","2017","04","05","10:00","‡","9.4","","8.5","","94","","11","","18","","12.9","","101.26","","","","","","Rain"
"2017-04-05 11:00","2017","04","05","11:00","‡","9.8","","8.9","","94","","12","","18","","12.9","","101.27","","","","","","Rain"
"2017-04-05 12:00","2017","04","05","12:00","‡","10.0","","8.3","","89","","14","","14","","12.9","","101.29","","","","","","Rain"
"2017-04-05 13:00","2017","04","05","13:00","‡","9.8","","8.9","","94","","11","","18","","12.9","","101.31","","","","","","Rain,Fog"
"2017-04-05 14:00","2017","04","05","14:00","‡","10.2","","8.7","","90","","11","","17","","16.1","","101.31","","","","","","Rain"
"2017-04-05 15:00","2017","04","05","15:00","‡","10.7","","8.5","","86","","12","","23","","24.1","","101.27","","","","","","NA"
"2017-04-05 16:00","2017","04","05","16:00","‡","10.8","","7.9","","82","","12","","30","","24.1","","101.25","","","","","","Cloudy"
"2017-04-05 17:00","2017","04","05","17:00","‡","10.3","","8.3","","87","","9","","20","","24.1","","101.23","","","","","","NA"
"2017-04-05 18:00","2017","04","05","18:00","‡","10.0","","8.3","","89","","8","","16","","24.1","","101.19","","","","","","NA"
"2017-04-05 19:00","2017","04","05","19:00","‡","9.9","","7.9","","87","","7","","19","","24.1","","101.16","","","","","","Cloudy"
"2017-04-05 20:00","2017","04","05","20:00","‡","9.9","","7.9","","87","","8","","14","","24.1","","101.16","","","","","","NA"
"2017-04-05 21:00","2017","04","05","21:00","‡","10.1","","7.7","","85","","7","","17","","24.1","","101.13","","","","","","NA"
"2017-04-05 22:00","2017","04","05","22:00","‡","10.0","","7.8","","86","","6","","13","","24.1","","101.06","","","","","","Cloudy"
"2017-04-05 23:00","2017","04","05","23:00","‡","9.6","","7.7","","88","","9","","11","","24.1","","100.97","","","","","","NA"
"2017-04-06 00:00","2017","04","06","00:00","‡","9.4","","7.0","","85","","6","","21","","24.1","","100.82","","","","","","NA"
"2017-04-06 01:00","2017","04","06","01:00","‡","8.9","","7.4","","90","","10","","18","","24.1","","100.79","","","","","","Cloudy"
"2017-04-06 02:00","2017","04","06","02:00","‡","8.7","","7.2","","90","","11","","13","","24.1","","100.72","","","","","","Rain"
"2017-04-06 03:00","2017","04","06","03:00","‡","8.3","","7.1","","92","","9","","15","","16.1","","100.67","","","","","","Rain"
"2017-04-06 04:00","2017","04","06","04:00","‡","8.5","","7.0","","90","","8","","13","","24.1","","100.52","","","","","","Cloudy"
"2017-04-06 05:00","2017","04","06","05:00","‡","8.9","","6.4","","84","","6","","18","","32.2","","100.43","","","","","","NA"
"2017-04-06 06:00","2017","04","06","06:00","‡","8.8","","6.3","","84","","7","","15","","48.3","","100.39","","","","","","NA"
"2017-04-06 07:00","2017","04","06","07:00","‡","8.6","","6.4","","86","","9","","27","","32.2","","100.43","","","","","","Rain"
"2017-04-06 08:00","2017","04","06","08:00","‡","9.5","","6.6","","82","","10","","27","","32.2","","100.46","","","","","","NA"
"2017-04-06 09:00","2017","04","06","09:00","‡","9.8","","6.9","","82","","11","","26","","24.1","","100.48","","","","","","NA"
"2017-04-06 10:00","2017","04","06","10:00","‡","9.6","","7.2","","85","","12","","22","","24.1","","100.52","","","","","","Rain"
"2017-04-06 11:00","2017","04","06","11:00","‡","9.7","","7.8","","88","","12","","17","","19.3","","100.53","","","","","","Rain"
"2017-04-06 12:00","2017","04","06","12:00","‡","10.5","","7.9","","84","","13","","22","","24.1","","100.54","","","","","","Rain"
"2017-04-06 13:00","2017","04","06","13:00","‡","10.8","","8.1","","83","","14","","16","","24.1","","100.56","","","","","","Rain"
"2017-04-06 14:00","2017","04","06","14:00","‡","10.8","","7.0","","77","","19","","9","","24.1","","100.58","","","","","","Rain"
"2017-04-06 15:00","2017","04","06","15:00","‡","11.7","","7.8","","77","","6","","10","","32.2","","100.54","","","","","","NA"
"2017-04-06 16:00","2017","04","06","16:00","‡","12.3","","7.0","","70","","7","","9","","48.3","","100.47","","","","","","Mostly Cloudy"
"2017-04-06 17:00","2017","04","06","17:00","‡","12.6","","6.5","","66","","10","","14","","48.3","","100.42","","","","","","NA"
"2017-04-06 18:00","2017","04","06","18:00","‡","11.2","","8.3","","82","","7","","14","","32.2","","100.38","","","","","","NA"
"2017-04-06 19:00","2017","04","06","19:00","‡","9.9","","7.3","","84","","5","","17","","32.2","","100.25","","","","","","Mostly Cloudy"
"2017-04-06 20:00","2017","04","06","20:00","‡","9.0","","6.3","","83","","7","","17","","32.2","","100.16","","","","","","NA"
"2017-04-06 21:00","2017","04","06","21:00","‡","8.8","","5.7","","81","","5","","18","","32.2","","99.94","","","","","","NA"
"2017-04-06 22:00","2017","04","06","22:00","‡","7.9","","4.9","","81","","4","","4","","32.2","","99.69","","","","","","Mostly Cloudy"
"2017-04-06 23:00","2017","04","06","23:00","‡","6.8","","4.6","","86","","14","","6","","32.2","","99.46","","","","","","NA"
"2017-04-07 00:00","2017","04","07","00:00","‡","7.0","","5.2","","88","","19","","6","","32.2","","99.34","","","","","","NA"
"2017-04-07 01:00","2017","04","07","01:00","‡","6.8","","5.9","","94","","22","","10","","32.2","","99.12","","","","","","Cloudy"
"2017-04-07 02:00","2017","04","07","02:00","‡","7.8","","5.8","","87","","24","","10","","32.2","","98.87","","","","","","NA"
"2017-04-07 03:00","2017","04","07","03:00","‡","7.8","","6.1","","89","","18","","4","","19.3","","98.80","","","","","","Rain"
"2017-04-07 04:00","2017","04","07","04:00","‡","7.7","","7.0","","95","","30","","15","","16.1","","98.85","","","","","","Rain"
"2017-04-07 05:00","2017","04","07","05:00","‡","7.2","","6.3","","94","","16","","5","","16.1","","98.82","","","","","","Rain"
"2017-04-07 06:00","2017","04","07","06:00","‡","7.4","","6.4","","93","","7","","16","","24.1","","98.86","","","","","","Rain"
"2017-04-07 07:00","2017","04","07","07:00","‡","8.2","","6.7","","90","","6","","16","","32.2","","98.76","","","","","","Mostly Cloudy"
"2017-04-07 08:00","2017","04","07","08:00","‡","10.1","","7.7","","85","","6","","17","","48.3","","98.71","","","","","","NA"
"2017-04-07 09:00","2017","04","07","09:00","‡","12.4","","8.7","","78","","9","","20","","48.3","","98.73","","","","","","NA"
"2017-04-07 10:00","2017","04","07","10:00","‡","11.3","","8.0","","80","","11","","29","","24.1","","98.86","","","","","","Rain"
"2017-04-07 11:00","2017","04","07","11:00","‡","11.0","","7.5","","79","","9","","27","","32.2","","98.89","","","","","","NA"
"2017-04-07 12:00","2017","04","07","12:00","‡","12.4","","7.9","","74","","10","","40","","32.2","","98.95","","","","","","NA"
"2017-04-07 13:00","2017","04","07","13:00","‡","12.5","","5.0","","60","","12","","34","","24.1","","99.03","","","","","","Cloudy"
"2017-04-07 14:00","2017","04","07","14:00","‡","11.7","","5.6","","66","","13","","41","","32.2","","99.11","","","","","","NA"
"2017-04-07 15:00","2017","04","07","15:00","‡","11.9","","5.1","","63","","13","","42","","32.2","","99.17","","","","","","NA"
"2017-04-07 16:00","2017","04","07","16:00","‡","10.8","","5.6","","70","","13","","34","","32.2","","99.22","","","","","","Cloudy"
"2017-04-07 17:00","2017","04","07","17:00","‡","10.6","","5.0","","68","","14","","44","","32.2","","99.25","","","","","","NA"
"2017-04-07 18:00","2017","04","07","18:00","‡","10.6","","4.6","","66","","14","","32","","24.1","","99.39","","","","","","NA"
"2017-04-07 19:00","2017","04","07","19:00","‡","9.1","","5.3","","77","","15","","35","","24.1","","99.64","","","","","","Rain"
"2017-04-07 20:00","2017","04","07","20:00","‡","9.0","","5.0","","76","","14","","44","","24.1","","99.80","","","","","","NA"
"2017-04-07 21:00","2017","04","07","21:00","‡","8.4","","5.0","","79","","13","","37","","24.1","","99.92","","","","","","NA"
"2017-04-07 22:00","2017","04","07","22:00","‡","8.1","","5.4","","83","","14","","28","","24.1","","100.04","","","","","","Rain"
"2017-04-07 23:00","2017","04","07","23:00","‡","7.9","","5.2","","83","","14","","32","","24.1","","100.11","","","","","","NA"
"2017-04-08 00:00","2017","04","08","00:00","‡","7.8","","5.1","","83","","15","","26","","24.1","","100.22","","","","","","NA"
"2017-04-08 01:00","2017","04","08","01:00","‡","7.6","","5.1","","84","","14","","21","","24.1","","100.29","","","","","","Cloudy"
"2017-04-08 02:00","2017","04","08","02:00","‡","7.6","","4.9","","83","","13","","20","","24.1","","100.34","","","","","","NA"
"2017-04-08 03:00","2017","04","08","03:00","‡","7.4","","5.4","","87","","14","","19","","24.1","","100.41","","","","","","Rain"
"2017-04-08 04:00","2017","04","08","04:00","‡","7.4","","5.1","","85","","13","","14","","24.1","","100.47","","","","","","Rain"
"2017-04-08 05:00","2017","04","08","05:00","‡","7.1","","5.1","","87","","13","","21","","19.3","","100.55","","","","","","Rain"
"2017-04-08 06:00","2017","04","08","06:00","‡","6.8","","5.4","","91","","13","","16","","19.3","","100.66","","","","","","Rain"
"2017-04-08 07:00","2017","04","08","07:00","‡","7.0","","6.0","","93","","13","","14","","19.3","","100.76","","","","","","Rain"
"2017-04-08 08:00","2017","04","08","08:00","‡","7.3","","5.9","","91","","13","","17","","19.3","","100.84","","","","","","Rain"
"2017-04-08 09:00","2017","04","08","09:00","‡","7.2","","6.0","","92","","14","","15","","19.3","","100.93","","","","","","Rain"
"2017-04-08 10:00","2017","04","08","10:00","‡","7.0","","5.8","","92","","18","","8","","16.1","","101.02","","","","","","Rain"
"2017-04-08 11:00","2017","04","08","11:00","‡","7.2","","6.0","","92","","16","","16","","12.9","","101.07","","","","","","Rain"
"2017-04-08 12:00","2017","04","08","12:00","‡","7.6","","6.4","","92","","17","","16","","12.9","","101.11","","","","","","Rain"
"2017-04-08 13:00","2017","04","08","13:00","‡","8.2","","6.5","","89","","15","","14","","19.3","","101.15","","","","","","Rain"
"2017-04-08 14:00","2017","04","08","14:00","‡","8.3","","5.8","","84","","16","","21","","24.1","","101.20","","","","","","Rain"
"2017-04-08 15:00","2017","04","08","15:00","‡","8.2","","6.0","","86","","15","","18","","19.3","","101.24","","","","","","Rain"
"2017-04-08 16:00","2017","04","08","16:00","‡","7.9","","5.9","","87","","16","","25","","24.1","","101.29","","","","","","Rain"
"2017-04-08 17:00","2017","04","08","17:00","‡","8.2","","5.8","","85","","16","","19","","19.3","","101.33","","","","","","Rain"
"2017-04-08 18:00","2017","04","08","18:00","‡","8.0","","4.4","","78","","16","","22","","24.1","","101.37","","","","","","NA"
"2017-04-08 19:00","2017","04","08","19:00","‡","8.1","","4.2","","76","","16","","18","","24.1","","101.41","","","","","","Cloudy"
"2017-04-08 20:00","2017","04","08","20:00","‡","7.4","","4.2","","80","","14","","18","","24.1","","101.48","","","","","","NA"
"2017-04-08 21:00","2017","04","08","21:00","‡","6.1","","4.1","","87","","12","","7","","24.1","","101.55","","","","","","NA"
"2017-04-08 22:00","2017","04","08","22:00","‡","6.8","","4.1","","83","","15","","4","","24.1","","101.60","","","","","","Mostly Cloudy"
"2017-04-08 23:00","2017","04","08","23:00","‡","6.4","","4.2","","86","","8","","9","","24.1","","101.66","","","","","","NA"
"2017-04-09 00:00","2017","04","09","00:00","‡","5.3","","4.0","","91","","9","","12","","24.1","","101.73","","","","","","NA"
"2017-04-09 01:00","2017","04","09","01:00","‡","4.7","","3.8","","94","","9","","15","","24.1","","101.77","","","","","","Cloudy"
"2017-04-09 02:00","2017","04","09","02:00","‡","4.7","","3.7","","93","","9","","14","","24.1","","101.81","","","","","","NA"
"2017-04-09 03:00","2017","04","09","03:00","‡","4.5","","3.3","","92","","9","","14","","24.1","","101.85","","","","","","NA"
"2017-04-09 04:00","2017","04","09","04:00","‡","4.4","","3.4","","93","","8","","17","","24.1","","101.90","","","","","","Mostly Cloudy"
"2017-04-09 05:00","2017","04","09","05:00","‡","3.0","","2.1","","94","","9","","16","","24.1","","101.91","","","","","","NA"
"2017-04-09 06:00","2017","04","09","06:00","‡","4.3","","3.0","","91","","8","","17","","32.2","","101.92","","","","","","NA"
"2017-04-09 07:00","2017","04","09","07:00","‡","5.6","","3.5","","86","","8","","17","","32.2","","101.94","","","","","","Mostly Cloudy"
"2017-04-09 08:00","2017","04","09","08:00","‡","7.0","","3.8","","80","","9","","19","","32.2","","101.93","","","","","","NA"
"2017-04-09 09:00","2017","04","09","09:00","‡","7.7","","3.8","","76","","10","","19","","32.2","","101.91","","","","","","NA"
"2017-04-09 10:00","2017","04","09","10:00","‡","8.9","","4.0","","71","","10","","19","","32.2","","101.90","","","","","","Mostly Cloudy"
"2017-04-09 11:00","2017","04","09","11:00","‡","10.3","","3.2","","61","","11","","22","","32.2","","101.85","","","","","","NA"
